GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0048589,GO:0048589,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS3D03G0616600.2/TraesCS3D03G0616600.1/TraesCS3B03G0772100.1,3,Up,developmental growth,biological_process,BP,SN15_vs_Tween
GO:0052654,GO:0052654,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS2B03G1085100.1/TraesCS4A03G0118900.1/TraesCS4D03G0572200.1,3,Up,L-leucine-2-oxoglutarate transaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0052655,GO:0052655,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS2B03G1085100.1/TraesCS4A03G0118900.1/TraesCS4D03G0572200.1,3,Up,L-valine-2-oxoglutarate transaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0052656,GO:0052656,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS2B03G1085100.1/TraesCS4A03G0118900.1/TraesCS4D03G0572200.1,3,Up,L-isoleucine-2-oxoglutarate transaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0072686,GO:0072686,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS3A03G0418200.1/TraesCS3B03G0499100.1/TraesCS3D03G0394400.1,3,Up,mitotic spindle,cellular_component,CC,SN15_vs_Tween
GO:0006525,GO:0006525,4/7648,6/100553,0.6666666666666666,8.765080195258019,5.457412287291681,4.4255052888619444e-4,0.0032230489176119557,0.0023230838012170043,TraesCS1B03G0241000.1/TraesCS1D03G0171100.1/TraesCS2B03G0102100.1/TraesCS2D03G0064900.1,4,Up,arginine metabolic process,biological_process,BP,SN15_vs_Tween
GO:0050661,GO:0050661,42/7648,323/100553,0.13003095975232198,1.709597685143205,3.6649186448890263,4.958165796571907e-4,0.003587378782225556,0.0025856826101145545,TraesCS1A03G0556900.1/TraesCS2A03G0138700.1/TraesCS2B03G0193600.1/TraesCS2B03G0932700.1/TraesCS2D03G0137200.1/TraesCS3A03G0495000.1/TraesCS3B03G0575400.1/TraesCS3D03G0484000.2/TraesCS3D03G0484000.1/TraesCS4A03G0011000.1/TraesCS4A03G0011200.1/TraesCS4B03G0783000.1/TraesCS4B03G0783300.1/TraesCS4B03G0783600.1/TraesCS4B03G0947100.1/TraesCS4B03G0953300.1/TraesCS4B03G0953400.1/TraesCS4D03G0703000.1/TraesCS4D03G0703400.1/TraesCS4D03G0827800.1/TraesCS4D03G0827900.1/TraesCS5A03G0486900.1/TraesCS5A03G1248100.1/TraesCS5A03G1254100.2/TraesCS5A03G1254100.1/TraesCS5B03G0875600.2/TraesCS5B03G0875600.1/TraesCS5B03G0877300.1/TraesCS6A03G0381800.1/TraesCS6D03G0850600.1/TraesCS7A03G1123700.1/TraesCS7A03G1123700.2/TraesCS7A03G1341700.1/TraesCS7A03G1341700.2/TraesCS7B03G0066800.1/TraesCS7B03G0066800.2/TraesCS7B03G0978900.1/TraesCS7B03G0978900.2/TraesCS7D03G0136300.1/TraesCS7D03G0275400.1/TraesCS7D03G1071500.1/TraesCS7D03G1269100.1,42,Up,NADP binding,molecular_function,MF,SN15_vs_Tween
GO:0005385,GO:0005385,12/7648,53/100553,0.22641509433962265,2.976819688955554,4.130206009759275,5.196235378838721e-4,0.003719218432006158,0.0026807089539872273,TraesCS1A03G0741300.1/TraesCS1B03G0845500.1/TraesCS1D03G0709500.1/TraesCS1D03G0709600.1/TraesCS2A03G1176600.1/TraesCS2B03G0410400.1/TraesCS2B03G1338500.1/TraesCS2D03G0307900.1/TraesCS2D03G1129100.1/TraesCS7A03G1018500.1/TraesCS7A03G1019200.1/TraesCS7D03G0974300.1,12,Up,zinc ion transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0080019,GO:0080019,14/7648,68/100553,0.20588235294117646,2.706863001476741,4.039729213284022,5.207577750324792e-4,0.003719218432006158,0.0026807089539872273,TraesCS1B03G0051500.1/TraesCS3D03G0022500.5/TraesCS3D03G0022500.6/TraesCS3D03G0022500.3/TraesCS3D03G0022500.4/TraesCS3D03G0022500.2/TraesCS3D03G0022500.1/TraesCS4A03G0036600.1/TraesCS4B03G0748600.1/TraesCS4B03G0748600.2/TraesCS4D03G0668100.2/TraesCS4D03G0668100.1/TraesCS7A03G0647900.1/TraesCSU03G0103400.1,14,Up,alcohol-forming very long-chain fatty acyl-CoA reductase activity,molecular_function,MF,SN15_vs_Tween
GO:0003855,GO:0003855,6/7648,15/100553,0.4,5.259048117154812,4.7330686946134115,5.294753932328772e-4,0.0037333073905018795,0.0026908638824708077,TraesCS3A03G0495000.1/TraesCS3B03G0575400.1/TraesCS3B03G0575400.2/TraesCS3D03G0484000.3/TraesCS3D03G0484000.2/TraesCS3D03G0484000.1,6,Up,3-dehydroquinate dehydratase activity,molecular_function,MF,SN15_vs_Tween
GO:0004764,GO:0004764,6/7648,15/100553,0.4,5.259048117154812,4.7330686946134115,5.294753932328772e-4,0.0037333073905018795,0.0026908638824708077,TraesCS3A03G0495000.1/TraesCS3B03G0575400.1/TraesCS3B03G0575400.2/TraesCS3D03G0484000.3/TraesCS3D03G0484000.2/TraesCS3D03G0484000.1,6,Up,shikimate 3-dehydrogenase (NADP+) activity,molecular_function,MF,SN15_vs_Tween
GO:0010181,GO:0010181,27/7648,181/100553,0.14917127071823205,1.9612472260107723,3.7137943433708327,6.028570269073263e-4,0.004223814739154496,0.003044407904035665,TraesCS1A03G0037600.1/TraesCS1D03G0028000.1/TraesCS1D03G0028400.1/TraesCS2A03G0256300.1/TraesCS2A03G0256400.1/TraesCS2A03G0637400.1/TraesCS2B03G0736800.1/TraesCS2D03G0267000.1/TraesCS2D03G0610400.1/TraesCS2D03G0610600.1/TraesCS3D03G0616600.2/TraesCS3D03G0616600.1/TraesCS3A03G0675900.2/TraesCS3A03G0675900.1/TraesCS3B03G0772100.1/TraesCS3B03G0896700.1/TraesCS4A03G0204100.1/TraesCS4B03G0570700.1/TraesCS4D03G0504600.1/TraesCS6B03G0994700.1/TraesCS6B03G0994700.2/TraesCS6D03G0707800.2/TraesCS6D03G0707800.1/TraesCS7A03G0410900.1/TraesCS7B03G0213800.1/TraesCS7B03G0836200.1/TraesCS7D03G0727800.1,27,Up,FMN binding,molecular_function,MF,SN15_vs_Tween
GO:0033926,GO:0033926,9/7648,33/100553,0.2727272727272727,3.585714625332826,4.262467437565561,6.07348964933895e-4,0.004228523925671835,0.003047802154385253,TraesCS2A03G0758200.1/TraesCS2A03G0758200.3/TraesCS2A03G0758200.2/TraesCS6A03G0507000.2/TraesCS6A03G0507000.3/TraesCS6A03G0507000.1/TraesCS6B03G0613500.1/TraesCS6B03G0613500.3/TraesCS6B03G0613500.2,9,Up,endo-alpha-N-acetylgalactosaminidase activity,molecular_function,MF,SN15_vs_Tween
GO:0008324,GO:0008324,19/7648,110/100553,0.17272727272727273,2.2709525960441233,3.826622402856137,6.208715023683094e-4,0.004278650083051933,0.003083931691107655,TraesCS2A03G1025600.1/TraesCS2B03G1145800.1/TraesCS2B03G1146600.1/TraesCS2B03G1178800.2/TraesCS2B03G1178800.1/TraesCS2D03G0965100.1/TraesCS2D03G0965200.1/TraesCS2D03G0995400.2/TraesCS2D03G0995400.3/TraesCS2D03G0995400.1/TraesCS3B03G0093000.3/TraesCS3B03G0093000.1/TraesCS3B03G0093000.2/TraesCS3D03G0068000.3/TraesCS3D03G0068000.2/TraesCS3D03G0068000.1/TraesCS4B03G0847000.1/TraesCS6D03G0210400.1/TraesCS6B03G0347100.1,19,Up,monoatomic cation transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:1904823,GO:1904823,12/7648,54/100553,0.2222222222222222,2.9216933984193396,4.052750428190709,6.222788287004165e-4,0.004278650083051933,0.003083931691107655,TraesCS2D03G1013200.1/TraesCS4A03G1005200.1/TraesCS4A03G1005600.1/TraesCS4B03G0795500.1/TraesCS4B03G0795800.1/TraesCS4B03G0796000.1/TraesCS4D03G0712100.1/TraesCS5D03G0584700.1/TraesCS5A03G1014300.1/TraesCS5B03G0635400.1/TraesCS5D03G0826000.1/TraesCS5D03G0959300.1,12,Up,purine nucleobase transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0016891,GO:0016891,10/7648,40/100553,0.25,3.2869050732217575,4.150656258330478,6.523063310929071e-4,0.004457426595801532,0.0032127888172087306,TraesCS2A03G0890300.2/TraesCS2A03G0890300.1/TraesCS3D03G0903700.6/TraesCS3D03G0903700.8/TraesCS3D03G0903700.7/TraesCS3D03G0903700.4/TraesCS3D03G0903700.1/TraesCS3D03G0903700.3/TraesCS3D03G0903700.2/TraesCS3D03G0903700.5,10,Up,"RNA endonuclease activity, producing 5'-phosphomonoesters",molecular_function,MF,SN15_vs_Tween
GO:0030001,GO:0030001,25/7648,164/100553,0.1524390243902439,2.0042104105010714,3.6927791214751564,6.817414295745813e-4,0.004629986273245777,0.0033371650217470634,TraesCS1A03G0741300.1/TraesCS1B03G0845500.1/TraesCS1D03G0709500.1/TraesCS1D03G0709600.1/TraesCS2A03G1176600.1/TraesCS2B03G0410400.1/TraesCS2B03G1145800.1/TraesCS2B03G1146600.1/TraesCS2B03G1338500.1/TraesCS2D03G0307900.1/TraesCS2D03G0965100.1/TraesCS2D03G0965200.1/TraesCS2D03G1129100.1/TraesCS3D03G0484800.1/TraesCS4A03G0007100.1/TraesCS4A03G0096800.1/TraesCS7A03G0764600.1/TraesCS7A03G1018500.1/TraesCS7A03G1019200.1/TraesCS7B03G0860500.1/TraesCS7B03G0860500.2/TraesCS7D03G0733900.1/TraesCS7D03G0733900.2/TraesCS7D03G0974300.1/TraesCS7D03G0975000.1,25,Up,metal ion transport,biological_process,BP,SN15_vs_Tween
GO:0015144,GO:0015144,19/7648,112/100553,0.16964285714285715,2.2303998711147637,3.738088048729508,7.796790306175155e-4,0.0051207310084293075,0.003690880144905068,TraesCS2A03G0393300.2/TraesCS2A03G0393300.1/TraesCS2A03G0431900.1/TraesCS2A03G0638900.1/TraesCS2A03G0797900.1/TraesCS2B03G0731200.1/TraesCS2B03G0880300.1/TraesCS2B03G0559500.1/TraesCS2D03G0609300.1/TraesCS2D03G1068100.1/TraesCS3A03G0225200.1/TraesCS3B03G1287800.1/TraesCS3D03G1037600.1/TraesCS4A03G0132000.1/TraesCS4A03G0958600.1/TraesCS4B03G0663100.1/TraesCS4D03G0585200.1/TraesCS5B03G0001700.1/TraesCS6B03G1088100.1,19,Up,carbohydrate transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0006863,GO:0006863,11/7648,48/100553,0.22916666666666666,3.012996317119944,4.002391038479864,7.882101829869893e-4,0.0051207310084293075,0.003690880144905068,TraesCS2D03G1013200.1/TraesCS4A03G1005200.1/TraesCS4A03G1005600.1/TraesCS4B03G0795500.1/TraesCS4B03G0795800.1/TraesCS4D03G0712100.1/TraesCS5D03G0584700.1/TraesCS5A03G1014300.1/TraesCS5B03G0635400.1/TraesCS5D03G0826000.1/TraesCS5D03G0959300.1,11,Up,purine nucleobase transport,biological_process,BP,SN15_vs_Tween
GO:0004742,GO:0004742,6/7648,16/100553,0.375,4.930357609832636,4.511062559758879,7.927257279890473e-4,0.0051207310084293075,0.003690880144905068,TraesCS4A03G1215800.3/TraesCS4A03G1215800.2/TraesCS7A03G0030900.4/TraesCS7A03G0030900.3/TraesCS7D03G0025800.3/TraesCS7D03G0025800.1,6,Up,dihydrolipoyllysine-residue acetyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0004049,GO:0004049,5/7648,11/100553,0.45454545454545453,5.976191042221377,4.7355385905260965,7.947366355396409e-4,0.0051207310084293075,0.003690880144905068,TraesCS2B03G0895500.1/TraesCS2D03G0750300.1/TraesCS4A03G0184500.2/TraesCS4A03G0184500.1/TraesCS4D03G0524500.1,5,Up,anthranilate synthase activity,molecular_function,MF,SN15_vs_Tween
GO:0004473,GO:0004473,5/7648,11/100553,0.45454545454545453,5.976191042221377,4.7355385905260965,7.947366355396409e-4,0.0051207310084293075,0.003690880144905068,TraesCS1D03G0293000.1/TraesCS3B03G0304400.1/TraesCS3D03G0657400.3/TraesCS3D03G0657400.1/TraesCS3D03G0657400.2,5,Up,malate dehydrogenase (decarboxylating) (NADP+) activity,molecular_function,MF,SN15_vs_Tween
GO:0009168,GO:0009168,5/7648,11/100553,0.45454545454545453,5.976191042221377,4.7355385905260965,7.947366355396409e-4,0.0051207310084293075,0.003690880144905068,TraesCS2A03G0171100.1/TraesCS2A03G0171100.2/TraesCS2B03G0236700.1/TraesCS2D03G0168100.2/TraesCS2D03G0168100.1,5,Up,purine ribonucleoside monophosphate biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0043067,GO:0043067,5/7648,11/100553,0.45454545454545453,5.976191042221377,4.7355385905260965,7.947366355396409e-4,0.0051207310084293075,0.003690880144905068,TraesCS6B03G0811400.4/TraesCS6B03G0811400.5/TraesCS6B03G0811400.2/TraesCS6B03G0811400.3/TraesCS6B03G0811400.1,5,Up,regulation of programmed cell death,biological_process,BP,SN15_vs_Tween
GO:0046622,GO:0046622,5/7648,11/100553,0.45454545454545453,5.976191042221377,4.7355385905260965,7.947366355396409e-4,0.0051207310084293075,0.003690880144905068,TraesCS2B03G0856900.1/TraesCS2D03G0715100.1/TraesCS3A03G0944500.1/TraesCS3B03G1077200.1/TraesCS3D03G0877600.1,5,Up,positive regulation of organ growth,biological_process,BP,SN15_vs_Tween
GO:0006221,GO:0006221,13/7648,63/100553,0.20634920634920634,2.7130010128179585,3.9022601936585812,7.95633002213045e-4,0.0051207310084293075,0.003690880144905068,TraesCS1A03G1005700.3/TraesCS1A03G1005700.4/TraesCS1A03G1005700.1/TraesCS1A03G1005700.2/TraesCS1D03G0968300.3/TraesCS1D03G0968300.2/TraesCS1D03G0968300.1/TraesCS2D03G0672100.2/TraesCS2D03G0672100.1/TraesCS3A03G0609400.3/TraesCS3A03G0609400.2/TraesCS3A03G0609400.1/TraesCS3D03G1091900.1,13,Up,pyrimidine nucleotide biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0016114,GO:0016114,33/7648,242/100553,0.13636363636363635,1.792857312666413,3.5430574269845314,8.294556629504503e-4,0.005307557334602014,0.0038255393520927367,TraesCS1A03G0928500.1/TraesCS1B03G1105500.1/TraesCS1D03G0911100.1/TraesCS2A03G0054900.1/TraesCS2A03G0055000.1/TraesCS2A03G0055700.2/TraesCS2A03G0055700.1/TraesCS2A03G0055900.1/TraesCS2A03G0056400.1/TraesCS2A03G0092400.1/TraesCS2A03G1238800.1/TraesCS2B03G0082900.1/TraesCS2B03G0389100.1/TraesCS2B03G1132500.1/TraesCS2B03G1133100.1/TraesCS2B03G1133600.1/TraesCS2B03G1417800.1/TraesCS2B03G1552000.2/TraesCS2B03G1552000.1/TraesCS2D03G0010300.1/TraesCS2D03G0056300.1/TraesCS2D03G0056900.1/TraesCS2D03G0057100.1/TraesCS2D03G0291700.1/TraesCS6A03G0151100.1/TraesCS6B03G0214300.1/TraesCS6B03G0214900.1/TraesCS6B03G0564600.1/TraesCS6D03G0491100.1/TraesCS6D03G0102300.1/TraesCS6D03G0135100.1/TraesCS7D03G1137900.1/TraesCSU03G0473300.1,33,Up,terpenoid biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0004765,GO:0004765,4/7648,7/100553,0.5714285714285714,7.51292588164973,4.944159916465243,9.701562104882632e-4,0.006172200718451192,0.004448750196915327,TraesCS2B03G1388900.1/TraesCS7A03G0429900.1/TraesCS7B03G0238200.1/TraesCS7D03G0418000.1,4,Up,shikimate kinase activity,molecular_function,MF,SN15_vs_Tween
GO:0003774,GO:0003774,35/7648,265/100553,0.1320754716981132,1.7364781518907395,3.4443563109291717,0.00104910157611494,0.006636316827195649,0.004783272148542103,TraesCS2A03G0423700.1/TraesCS2A03G0760400.2/TraesCS2A03G0760400.1/TraesCS2D03G0702200.1/TraesCS2D03G0702200.3/TraesCS2D03G0702200.2/TraesCS3A03G0639300.6/TraesCS3A03G0639300.2/TraesCS3A03G0639300.1/TraesCS3A03G0639300.15/TraesCS3A03G0639300.9/TraesCS3A03G0639300.13/TraesCS3A03G0639300.14/TraesCS3A03G0639300.8/TraesCS3A03G0639300.3/TraesCS3A03G0639300.4/TraesCS3A03G0639300.7/TraesCS3A03G0639300.11/TraesCS3A03G0639300.12/TraesCS3A03G0639300.5/TraesCS3A03G0639300.10/TraesCS3A03G0695800.1/TraesCS3D03G0398100.2/TraesCS3A03G0422200.1/TraesCS3B03G0502300.1/TraesCS3B03G0502300.2/TraesCS3D03G0584000.4/TraesCS3D03G0584000.1/TraesCS3D03G0584000.3/TraesCS3D03G0584000.2/TraesCS5A03G0965700.1/TraesCS5A03G0965700.2/TraesCS5B03G1016400.2/TraesCS5B03G1016400.1/TraesCS6B03G0579300.1,35,Up,cytoskeletal motor activity,molecular_function,MF,SN15_vs_Tween
GO:0032580,GO:0032580,16/7648,90/100553,0.17777777777777778,2.337354718735472,3.6417870742591205,0.001175369323193606,0.007392805913496147,0.005328528391033214,TraesCS2B03G0317100.1/TraesCS2B03G0317100.2/TraesCS2D03G0234900.2/TraesCS2D03G0234900.1/TraesCS3A03G0031000.1/TraesCS4A03G0163600.1/TraesCS4D03G0288100.1/TraesCS5D03G0658800.1/TraesCS5B03G0726500.1/TraesCS6A03G0830000.1/TraesCS6B03G0989900.1/TraesCS6D03G0703700.1/TraesCS6D03G0703800.1/TraesCS7B03G0062500.1/TraesCS7B03G0204000.1/TraesCS7B03G0204000.2,16,Up,Golgi cisterna membrane,cellular_component,CC,SN15_vs_Tween
GO:0000421,GO:0000421,7/7648,23/100553,0.30434782608695654,4.0014496543569225,4.13044546187313,0.001209715104180313,0.007398644311202245,0.005332736545325253,TraesCS2A03G1101500.1/TraesCS2A03G1101500.6/TraesCS2A03G1101500.4/TraesCS2A03G1101500.5/TraesCS2A03G1101500.3/TraesCS2A03G1101500.2/TraesCS5B03G0425000.1,7,Up,autophagosome membrane,cellular_component,CC,SN15_vs_Tween
GO:0004664,GO:0004664,7/7648,23/100553,0.30434782608695654,4.0014496543569225,4.13044546187313,0.001209715104180313,0.007398644311202245,0.005332736545325253,TraesCS1A03G0504600.1/TraesCS2B03G0223400.1/TraesCS2B03G0805600.1/TraesCS2D03G0158000.2/TraesCS2D03G0158000.1/TraesCS2D03G0672300.1/TraesCS2D03G0672300.2,7,Up,prephenate dehydratase activity,molecular_function,MF,SN15_vs_Tween
GO:0009094,GO:0009094,7/7648,23/100553,0.30434782608695654,4.0014496543569225,4.13044546187313,0.001209715104180313,0.007398644311202245,0.005332736545325253,TraesCS1A03G0504600.1/TraesCS2B03G0223400.1/TraesCS2B03G0805600.1/TraesCS2D03G0158000.2/TraesCS2D03G0158000.1/TraesCS2D03G0672300.1/TraesCS2D03G0672300.2,7,Up,L-phenylalanine biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0043622,GO:0043622,7/7648,23/100553,0.30434782608695654,4.0014496543569225,4.13044546187313,0.001209715104180313,0.007398644311202245,0.005332736545325253,TraesCS1D03G0638800.6/TraesCS1D03G0638800.2/TraesCS1D03G0638800.1/TraesCS1D03G0638800.4/TraesCS1D03G0638800.7/TraesCS1D03G0638800.3/TraesCS1D03G0638800.5,7,Up,cortical microtubule organization,biological_process,BP,SN15_vs_Tween
GO:0046148,GO:0046148,7/7648,23/100553,0.30434782608695654,4.0014496543569225,4.13044546187313,0.001209715104180313,0.007398644311202245,0.005332736545325253,TraesCS2A03G1101800.1/TraesCS2B03G1235800.1/TraesCS2B03G1238100.1/TraesCS2D03G1047900.1/TraesCS5A03G1283100.1/TraesCS6A03G0855700.1/TraesCS6B03G1024000.1,7,Up,pigment biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0009407,GO:0009407,15/7648,82/100553,0.18292682926829268,2.4050524926012855,3.6519839980317204,0.0012241402004554867,0.007445731878594636,0.005366675951100399,TraesCS1B03G0574000.1/TraesCS1B03G0574900.1/TraesCS1D03G0486700.1/TraesCS2A03G0369600.1/TraesCS2B03G0483900.1/TraesCS2B03G1436700.1/TraesCS2D03G1209400.1/TraesCS3A03G1018700.1/TraesCS3A03G1019600.1/TraesCS3B03G1165300.1/TraesCS3D03G0945900.1/TraesCS3D03G0946200.1/TraesCS3D03G0946300.1/TraesCS3D03G0946800.1/TraesCS5B03G0512200.1,15,Up,toxin catabolic process,biological_process,BP,SN15_vs_Tween
GO:0003876,GO:0003876,5/7648,12/100553,0.4166666666666667,5.478175122036262,4.451125589238004,0.0012771346336853796,0.0076836306494006265,0.005538146752480079,TraesCS2A03G0171100.1/TraesCS2A03G0171100.2/TraesCS2B03G0236700.1/TraesCS2D03G0168100.2/TraesCS2D03G0168100.1,5,Up,AMP deaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0004425,GO:0004425,5/7648,12/100553,0.4166666666666667,5.478175122036262,4.451125589238004,0.0012771346336853796,0.0076836306494006265,0.005538146752480079,TraesCS5A03G0456200.1/TraesCS5B03G0449300.1/TraesCS5D03G0421900.1/TraesCS7B03G1143000.1/TraesCS7D03G1187100.1,5,Up,indole-3-glycerol-phosphate synthase activity,molecular_function,MF,SN15_vs_Tween
GO:0005776,GO:0005776,8/7648,30/100553,0.26666666666666666,3.5060320781032077,3.9388032265736763,0.001425622598018367,0.008484753849496408,0.006115574019795823,TraesCS2A03G1101500.1/TraesCS2A03G1101500.6/TraesCS2A03G1101500.4/TraesCS2A03G1101500.5/TraesCS2A03G1101500.3/TraesCS2A03G1101500.2/TraesCS5B03G0425000.1/TraesCS6B03G0461000.1,8,Up,autophagosome,cellular_component,CC,SN15_vs_Tween
GO:0006862,GO:0006862,8/7648,30/100553,0.26666666666666666,3.5060320781032077,3.9388032265736763,0.001425622598018367,0.008484753849496408,0.006115574019795823,TraesCS3A03G0601900.1/TraesCS3B03G0683700.1/TraesCS3D03G0554300.1/TraesCS4A03G0186600.1/TraesCS4B03G0589000.2/TraesCS4B03G0589000.1/TraesCS4D03G0523500.1/TraesCS4D03G0523500.2,8,Up,nucleotide transport,biological_process,BP,SN15_vs_Tween
GO:0038023,GO:0038023,13/7648,67/100553,0.19402985074626866,2.5510308030974835,3.6438022295812194,0.0014502096471552056,0.00855179175295058,0.00616389307158897,TraesCS1B03G0316300.1/TraesCS2A03G1117000.1/TraesCS2B03G1127400.1/TraesCS2D03G0729500.1/TraesCS4B03G0528200.1/TraesCS5A03G0030900.1/TraesCS5A03G0030900.2/TraesCS5A03G0563200.1/TraesCS5B03G0243600.1/TraesCS5D03G0040100.1/TraesCS7A03G0384500.1/TraesCS7A03G0384600.1/TraesCS7D03G0370000.1,13,Up,signaling receptor activity,molecular_function,MF,SN15_vs_Tween
GO:0005049,GO:0005049,18/7648,109/100553,0.1651376146788991,2.171166653871253,3.510101703383654,0.0014523368107991952,0.00855179175295058,0.00616389307158897,TraesCS3D03G0422400.17/TraesCS3D03G0422400.7/TraesCS3D03G0422400.18/TraesCS3D03G0422400.16/TraesCS3D03G0422400.11/TraesCS3D03G0422400.13/TraesCS3D03G0422400.12/TraesCS3D03G0422400.14/TraesCS3D03G0422400.2/TraesCS3D03G0422400.8/TraesCS3D03G0422400.1/TraesCS3D03G0422400.6/TraesCS3D03G0422400.10/TraesCS3D03G0422400.3/TraesCS3D03G0422400.15/TraesCS3D03G0422400.4/TraesCS3D03G0422400.5/TraesCS3D03G0422400.9,18,Up,nuclear export signal receptor activity,molecular_function,MF,SN15_vs_Tween
GO:0006605,GO:0006605,9/7648,37/100553,0.24324324324324326,3.198069800972521,3.8368471218423097,0.001485058916558616,0.008698202225557608,0.006269421658320417,TraesCSU03G0536600.1/TraesCSU03G0365300.1/TraesCS3D03G0433200.5/TraesCS3D03G0433200.3/TraesCS3D03G0433200.4/TraesCS3D03G0433200.2/TraesCS3D03G0433200.1/TraesCS3D03G0433200.7/TraesCS3D03G0433200.6,9,Up,protein targeting,biological_process,BP,SN15_vs_Tween
GO:0004640,GO:0004640,3/7648,4/100553,0.75,9.860715219665272,5.084633435028195,0.0016590589387891507,0.00961559290701356,0.006930651284663413,TraesCS7A03G0841300.1/TraesCS7A03G0841300.2/TraesCS7B03G0671400.1,3,Up,phosphoribosylanthranilate isomerase activity,molecular_function,MF,SN15_vs_Tween
GO:0102965,GO:0102965,3/7648,4/100553,0.75,9.860715219665272,5.084633435028195,0.0016590589387891507,0.00961559290701356,0.006930651284663413,TraesCS3D03G0022500.4/TraesCS4D03G0668100.2/TraesCS7A03G0647900.1,3,Up,alcohol-forming long-chain fatty acyl-CoA reductase activity,molecular_function,MF,SN15_vs_Tween
GO:0080043,GO:0080043,8/7648,31/100553,0.25806451612903225,3.3929342691321365,3.823233370445743,0.001794605671016758,0.010193745783236997,0.007347367758944179,TraesCS1A03G0174800.2/TraesCS4B03G0817300.1/TraesCS4D03G0131200.1/TraesCS5B03G0779200.1/TraesCS5D03G0707200.1/TraesCS6D03G0043500.1/TraesCS7A03G1361000.1/TraesCS7D03G1042000.1,8,Up,quercetin 3-O-glucosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0080044,GO:0080044,8/7648,31/100553,0.25806451612903225,3.3929342691321365,3.823233370445743,0.001794605671016758,0.010193745783236997,0.007347367758944179,TraesCS1A03G0174800.2/TraesCS4B03G0817300.1/TraesCS4D03G0131200.1/TraesCS5B03G0779200.1/TraesCS5D03G0707200.1/TraesCS6D03G0043500.1/TraesCS7A03G1361000.1/TraesCS7D03G1042000.1,8,Up,quercetin 7-O-glucosyltransferase activity,molecular_function,MF,SN15_vs_Tween
